,x,y,Mass,halo_id,Ellipticity,Ellipse Parameter,Area,PCA_likelihood,PCA
499,-0.30228859186172485,4.775665283203125,10.805766870492219,296329,0.6715329030620093,"((31.45826530456543, 31.61143684387207), (7.69578742980957, 11.239908218383789), 0.9359917044639587)",271.7475897977815,9964.884195867628,PCA(n_components=20)
500,2.1763625144958496,-1.0258266925811768,10.963326037355198,296885,0.6372285028754417,"((31.327482223510742, 31.532649993896484), (9.297719955444336, 14.442069053649902), 0.6712125539779663)",421.84776366164795,9459.560844316398,PCA(n_components=20)
501,3.700960159301758,-3.0806407928466797,11.05774820879714,296886,0.6210689479122049,"((31.435222625732422, 31.3155517578125), (10.804427146911621, 16.956117630004883), 175.82473754882812)",575.5433481009509,8949.090229205467,PCA(n_components=20)
502,3.696192741394043,0.9326391816139221,10.980866955209793,297451,0.9152374177742965,"((31.272281646728516, 31.627212524414062), (10.724631309509277, 11.44603157043457), 36.06966781616211)",385.6445365917299,9457.954838226102,PCA(n_components=20)
503,4.247951507568359,-0.7969070076942444,10.949542880297471,297452,0.8286884472938705,"((31.593687057495117, 31.505046844482422), (11.807293891906738, 14.028919219970703), 24.255186080932617)",520.3846295881972,9141.268223295536,PCA(n_components=20)
504,10.29598617553711,-2.307137966156006,11.18332806878004,297886,0.5454977403081829,"((31.658082962036133, 31.680673599243164), (13.73841667175293, 24.068382263183594), 178.93846130371094)",1038.8036265883416,7255.723086014841,PCA(n_components=20)
505,3.951627016067505,-4.099104404449463,11.012420887407284,298293,0.4966555918390585,"((31.502349853515625, 31.443857192993164), (10.250080108642578, 19.729385375976562), 0.0556572861969471)",635.3173098785745,9249.474738363,PCA(n_components=20)
506,-1.574815034866333,-0.7420652508735657,10.771965564306315,298294,0.353789909900463,"((31.002044677734375, 30.898500442504883), (7.4673237800598145, 18.151378631591797), 178.79034423828125)",425.8184466764992,8624.39359383485,PCA(n_components=20)
507,5.645564556121826,-2.5645856857299805,11.131578589644759,298835,0.8311122115651414,"((31.464759826660156, 31.42393684387207), (12.314801216125488, 15.076749801635742), 17.382705688476562)",583.2906386237723,9354.925630903159,PCA(n_components=20)
508,-4.482945442199707,9.259088516235352,10.53634107367285,298836,0.9329566649264479,"((31.33323860168457, 31.603971481323242), (6.9751715660095215, 8.596372604370117), 158.48756408691406)",188.37358298763095,9992.868428665983,PCA(n_components=20)
509,-2.5990798473358154,1.8005969524383545,10.742760647086152,299246,0.400195234648281,"((31.51568031311035, 31.70613670349121), (5.306405067443848, 15.813968658447266), 1.731014370918274)",263.62776359742224,9946.94504072107,PCA(n_components=20)
510,3.182269334793091,-3.466250419616699,11.031451151125465,299247,0.5142069393343326,"((31.463855743408203, 31.456775665283203), (9.532702445983887, 18.161727905273438), 1.8293122053146362)",543.9050294715925,9349.548650354436,PCA(n_components=20)
511,11.201539993286133,-1.8017081022262573,11.320966205341065,299733,0.6244151320214117,"((31.59557342529297, 31.608123779296875), (15.76630973815918, 25.24415397644043), 1.9010227918624878)",1250.376340622154,6590.399450023353,PCA(n_components=20)
512,8.672004699707031,-3.5190272331237793,11.285126421483511,300119,0.8679192024757669,"((31.557531356811523, 31.53779411315918), (15.472558975219727, 18.512218475341797), 21.291818618774414)",899.8507572475897,7907.203526070427,PCA(n_components=20)
513,-0.543714702129364,1.3080872297286987,10.90295232948416,300482,0.5471855898368498,"((31.156421661376953, 31.284778594970703), (7.549432754516602, 14.589424133300781), 0.717628002166748)",346.02090981830355,9909.017596032414,PCA(n_components=20)
514,9.166069984436035,-1.6231123208999634,11.044468354854171,300483,0.36382473528202136,"((31.651620864868164, 31.27434730529785), (8.486124038696289, 24.9217586517334), 178.21815490722656)",664.412713398883,7320.994414238625,PCA(n_components=20)
515,-1.2721186876296997,11.805094718933105,10.37943160766812,300484,0.5986037388649674,"((31.55856704711914, 31.543575286865234), (3.9026076793670654, 6.277545928955078), 179.838134765625)",76.96524680284058,9748.023071849657,PCA(n_components=20)
516,9.420299530029297,-1.803950548171997,11.144360767204526,300967,0.3852992878033325,"((31.47721290588379, 31.92909049987793), (10.352179527282715, 25.186887741088867), 179.884765625)",819.1363037927089,8050.304603128909,PCA(n_components=20)
